SITE_ID,RAN_SW_VENDOR,CUSTOM_K8_ID_CUS,CUSTOM_GNODEB_NAME,CUSTOM_GNODEB_SITE_NUMBER,CUSTOM_K8_ID_DUS
BOBOS00960A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331002,32,3
BOBOS00961C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331002,33,4
BOBOS00962C,Samsung,,,,
BOBOS00963B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331001,44,1
BOBOS00964B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331014,34,14
BOBOS00965A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331015,31,12
BOBOS00966B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331015,32,8
BOBOS00967A,Samsung,,,,
BOBOS00968A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331015,33,2
BOBOS00969A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331015,34,13
BOBOS00970A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331015,35,4
BOBOS00972A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331002,35,3
BOBOS00973B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331002,36,10
BOBOS00974B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331002,37,8
BOBOS00975C,Samsung,,BOBOS331003,30,17
BOBOS00975D,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331003,30,4
BOBOS00976E,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331002,38,
BOBOS00977A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331013,36,12
BOBOS00978C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331001,45,1
BOBOS00979A,Samsung,,,,
BOBOS00980A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331014,35,9
BOBOS00981B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331014,36,9
BOBOS00982B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331014,37,
BOBOS00983B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331014,38,3
BOBOS00983C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331014,38,3
BOBOS00984A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331014,39,10
BOBOS00985A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331015,36,10
BOBOS00986B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331015,37,
BOBOS00987A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331015,38,2
BOBOS00988A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331001,46,1
BOBOS00989C,Samsung,,,,
BOBOS00990A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331002,39,11
BOBOS00991A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331002,40,3
BOBOS00992C,Samsung,,,,
BOBOS00993B,Samsung,,,,
BOBOS00994D,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331003,31,
BOBOS00995B,Samsung,,,,
BOBOS00996E,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331014,40,10
BOBOS00997B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331013,37,2
BOBOS00998C,Samsung,,,,
BOBOS00999E,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331013,34,16
BOBOS01000A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331024,28,13
BOBOS01001A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331022,37,8
BOBOS01002A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331022,38,10
BOBOS01003B,,,,,13
BOBOS01003C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331024,29,12
BOBOS01004A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331022,39,11
BOBOS01005B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331024,30,2
BOBOS01005C,,,BOBOS331024,24,10
BOBOS01006B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331022,40,8
BOBOS01007B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331008,40,3
BOBOS01008B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331008,41,2
BOBOS01009C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331008,42,
BOBOS01010A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331009,39,10
BOBOS01011A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331009,40,4
BOBOS01012C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331009,41,12
BOBOS01013A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331007,36,14
BOBOS01014B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331007,37,2
BOBOS01015A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331003,32,8
BOBOS01016A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331018,32,11
BOBOS01017B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331017,41,
BOBOS01018D,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331017,42,14
BOBOS01019A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331017,43,
BOBOS01020B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331016,35,12
BOBOS01021A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331019,38,
BOBOS01022A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331019,39,
BOBOS01023B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOBOS331025,33,8
BOBOS01024A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOBOS331025,34,3
BOBOS01025C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331020,25,
BOBOS01026A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331020,26,4
BOBOS01027A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331020,27,
BOBOS01028B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331020,28,
BOBOS01029A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331020,29,3
BOBOS01030A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331020,30,14
BOBOS01031B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331015,39,10
BOBOS01032A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331015,40,14
BOBOS01033A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOBOS331025,35,
BOBOS01034A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331020,31,2
BOBOS01035A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOBOS331025,36,14
BOBOS01036A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331014,41,13
BOBOS01037A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331016,36,3
BOBOS01038A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331020,32,12
BOBOS01039A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331015,41,12
BOBOS01040B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331015,42,14
BOBOS01041B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331020,33,4
BOBOS01042A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331016,37,2
BOBOS01043B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331016,38,14
BOBOS01043C,Samsung,,BOBOS331016,38,14
BOBOS01044A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331012,41,10
BOBOS01045C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331014,42,14
BOBOS01046B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331016,39,8
BOBOS01047B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331013,38,8
BOBOS01048A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331013,39,14
BOBOS01049A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331011,37,11
BOBOS01050A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331011,38,8
BOBOS01051C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331011,39,2
BOBOS01052A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331011,40,2
BOBOS01053A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331013,40,13
BOBOS01054C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331013,41,9
BOBOS01055A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331013,42,
BOBOS01056A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331013,43,10
BOBOS01057C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331013,44,
BOBOS01058A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331003,33,
BOBOS01059A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331003,34,12
BOBOS01060B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331009,42,8
BOBOS01061A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331003,35,11
BOBOS01062B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331003,36,14
BOBOS01063A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331003,37,8
BOBOS01064A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331010,40,13
BOBOS01064C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331010,40,13
BOBOS01065A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331003,38,4
BOBOS01066B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331003,39,11
BOBOS01067A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331003,40,9
BOBOS01068A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331010,41,3
BOBOS01069B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331003,41,8
BOBOS01070B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331002,41,
BOBOS01071A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331010,42,
BOBOS01072A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331003,42,9
BOBOS01073B,Samsung,,,,
BOBOS01075C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331011,41,11
BOBOS01075F,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331011,41,11
BOBOS01075G,Samsung,,BOBOS331011,35,14
BOBOS01076B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331011,42,4
BOBOS01077B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331012,42,2
BOBOS01078B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331012,43,
BOBOS01079A,Samsung,,,,
BOBOS01080A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331019,40,2
BOBOS01081A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOBOS331025,37,12
BOBOS01082C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOBOS331025,38,2
BOBOS01083D,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOBOS331025,39,8
BOBOS01084A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOBOS331025,40,4
BOBOS01085C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331020,34,11
BOBOS01086C,Samsung,,,,
BOBOS01087A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331020,35,3
BOBOS01087C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331020,35,3
BOBOS01088A,Samsung,,,,
BOBOS01089A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOBOS331025,41,4
BOBOS01090A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOBOS331025,42,9
BOBOS01091A,Samsung,,,,
BOBOS01092A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331018,33,2
BOBOS01093B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331018,34,
BOBOS01094A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331018,35,
BOBOS01095B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331018,36,
BOBOS01096A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331018,37,11
BOBOS01097B,Samsung,,,,
BOBOS01097C,Samsung,,,,
BOBOS01098A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331013,45,
BOBOS01099A,,,,,
BOBOS01100A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331011,43,
BOBOS01101A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331011,44,
BOBOS01101B,Samsung,,BOBOS331011,44,
BOBOS01150A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331005,40,14
BOBOS01151B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331005,41,10
BOBOS01152A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331005,42,14
BOBOS01153C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331002,42,2
BOBOS01154A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331004,37,12
BOBOS01155A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331004,38,11
BOBOS01156C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331004,39,13
BOBOS01157A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331002,43,11
BOBOS01158A,Samsung,,,,
BOBOS01160A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331003,43,14
BOBOS01161C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331004,40,3
BOBOS01162A,,,,,
BOBOS01165A,,,,,
BOBOS01168A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331008,43,
BOBOS01168B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331008,43,
BOBOS01169A,,,,,
BOBOS01171A,,,,,
BOBOS01184A,,,,,
BOBOS01200A,,,,,
BOBOS01202A,,,,,
BOBOS01205A,,,,,
BOBOS01206A,,,,,
BOBOS01207A,,,,,
BOBOS01208A,,,,,
BOBOS01209A,,,,,
BOBOS01210A,,,,,
BOBOS01213A,,,,,
BOBOS01214A,,,,,
BOBOS01215A,,,,,
BOBOS01217A,,,,,
BOBOS01218A,Samsung,,BOBOS331001,,
BOBOS01219A,Samsung,,BOBOS331001,,
BOBOS01220A,Samsung,,BOBOS331001,,
BOBOS01221A,Samsung,,BOBOS331001,,
BOBOS02000A,Samsung,,BOBOS331001,1,
BOBOS03000A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331018,38,8
BOBOS03001A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331018,39,2
BOBOS03002A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331018,40,4
BOBOS03003A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331018,41,11
BOBOS03004A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-02,BOBOS331018,42,2
BOHVN00001B,Samsung,,,,
BOHVN00002A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,23,6
BOHVN00004B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,12,7
BOHVN00005A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,18,6
BOHVN00006A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,1,7
BOHVN00007A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,24,6
BOHVN00008A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,27,7
BOHVN00009A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,2,6
BOHVN00011A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,13,6
BOHVN00012A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,1,6
BOHVN00013A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,19,7
BOHVN00014A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,20,7
BOHVN00015A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,1,6
BOHVN00016A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,37,7
BOHVN00017A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,2,6
BOHVN00018A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,10,7
BOHVN00019A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,3,7
BOHVN00020A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,14,6
BOHVN00021A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,13,6
BOHVN00022A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,4,6
BOHVN00024A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,37,6
BOHVN00025A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,25,7
BOHVN00026A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,26,6
BOHVN00027A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,21,6
BOHVN00028A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,22,7
BOHVN00029A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,28,7
BOHVN00030A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,11,6
BOHVN00031A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,12,6
BOHVN00032A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,15,7
BOHVN00033A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,16,6
BOHVN00035A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,2,6
BOHVN00035B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,2,6
BOHVN00036A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,29,7
BOHVN00037A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,5,6
BOHVN00038A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,17,7
BOHVN00039A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,30,6
BOHVN00040A,Samsung,,,,
BOHVN00041A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,31,7
BOHVN00043A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,6,6
BOHVN00044A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,18,7
BOHVN00045A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,3,6
BOHVN00046A,Samsung,,,,
BOHVN00047A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,27,7
BOHVN00048A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,28,7
BOHVN00049A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,3,7
BOHVN00050A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,32,6
BOHVN00051A,Samsung,,,,
BOHVN00079A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333003,1,6
BOHVN00081A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333003,2,6
BOHVN00083A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333003,3,6
BOHVN00084A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333003,4,7
BOHVN00085A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333003,5,7
BOHVN00092B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,19,6
BOHVN00096A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,38,6
BOHVN00111A,Samsung,,,,
BOHVN00114B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,33,6
BOHVN00117A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333003,12,6
BOHVN00117C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333003,12,6
BOHVN00118B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,20,6
BOHVN00119B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,34,7
BOHVN00121A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,7,7
BOHVN00122B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333003,6,7
BOHVN00124B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,14,6
BOHVN00125A,Samsung,,,,
BOHVN00128B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,38,6
BOHVN00129C,Samsung,,,,
BOHVN00130B,Samsung,,BOHVN333001,40,6
BOHVN00130C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,40,6
BOHVN00131B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,15,7
BOHVN00132A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,4,6
BOHVN00134A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,13,7
BOHVN00135A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,16,7
BOHVN00136A,Samsung,,,,
BOHVN00137A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,17,6
BOHVN00138A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,8,6
BOHVN00139A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,5,6
BOHVN00140A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,21,7
BOHVN00141A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,4,7
BOHVN00142A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,29,7
BOHVN00143A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,23,6
BOHVN00144A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,6,7
BOHVN00145A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,14,6
BOHVN00146A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,30,7
BOHVN00147A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,31,6
BOHVN00148A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,5,6
BOHVN00149A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,32,7
BOHVN00150A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333002,15,6
BOHVN00151A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,6,7
BOHVN00152C,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,41,6
BOHVN00153A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,22,6
BOHVN00154A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,33,6
BOHVN00155A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,34,6
BOHVN00156A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,23,7
BOHVN00157A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,7,6
BOHVN00158A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,18,6
BOHVN00159A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,7,7
BOHVN00160A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,8,7
BOHVN00162B,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,9,7
BOHVN00163A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,24,7
BOHVN00164A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333000,35,6
BOHVN00165A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,35,6
BOHVN00166A,Samsung,sm-bedc-eks-cluster-prod-use1bosb314p1-01,BOHVN333001,8,7
